tweet id,"label (0:misinformation, 1: counter-misinformation, 2: irrelevant)"
1234430937083129856,0
1224737535529713671,0
1245433774143229952,0
1235507161427349504,0
1221484308709376002,0
1238263517335236609,0
1244847130390310914,0
1223926321618677760,0
1249247107212390401,0
1239170262748315648,0
1232948872189743104,0
1240343507086213123,0
1237159327607263232,0
1237270427615051776,0
1221863886883680258,0
1245420619161907202,0
1240832855468580866,0
1239279764176867328,0
1254770216262746125,0
1240125674331033600,0
1233509376411000833,0
1244282023264608258,0
1238139383674482688,0
1257371107738505217,0
1232751702782226433,0
1233466953295126528,0
1227439654988865536,0
1244617972557234176,0
1232780077315739649,0
1244745323014209537,0
1225335156442972160,0
1236935981728772096,0
1224649943744503808,0
1235491334955208704,0
1244445374481412098,0
1224210930294235136,0
1245080655479869441,0
1224169366192656384,0
1245002851862155265,0
1224735984501305344,0
1235576688458838016,0
1244640182034366464,0
1247528310738837507,0
1244857534176952320,0
1237016885092159488,0
1237020570077855745,0
1244494542595715072,0
1235578740526153728,0
1233381041945096192,0
1233367150645018624,0
1239922999634980864,0
1233509068267978752,0
1225965179982114822,0
1224791854002114560,0
1233345280109633536,0
1244853213330698241,0
1225294221759746048,0
1244989567909933059,0
1253047319295135744,0
1247564274018529280,0
1236923367719964672,0
1244885476659433472,0
1240165818345771011,0
1244723639594909703,0
1235602736680333312,0
1245096484619481093,0
1232468644505866241,0
1247460880406601729,0
1244603344154324992,0
1247316013823283200,0
1247610615054696449,0
1226181669939376128,0
1236925036566425600,0
1244707040154583041,0
1224669596784955392,0
1238775594386477056,0
1227513107326464000,0
1234731783779864576,0
1226015351994863616,0
1237624356718739467,0
1237285227355144193,0
1226274394781179909,0
1224727620249583619,0
1244854031974985728,0
1234013523447099392,0
1244472503176740865,0
1233501082879430656,0
1244454115637256195,0
1247371957747638272,0
1235660960767057920,0
1245060097354719232,0
1227646944576786433,0
1244619506409857024,0
1244957249170067457,0
1233313939783471106,0
1226264301746388993,0
1237075519482417153,0
1236892696058507264,0
1244549294545403905,0
1244712021003841536,0
1237058611093872641,0
1232789569432621057,0
1247367360710881280,0
1232752595275538432,0
1247409547125207045,0
1247644600761638912,0
1237030097858650113,0
1247643486758690817,0
1240131700220481543,0
1236872580184883203,0
1244563307601649664,0
1247562613334126593,0
1244614484410458113,0
1244624669514350593,0
1247564476489986049,0
1237546471609663490,0
1233464692569448453,0
1237109182257659904,0
1233496375293247489,0
1244464964749885443,0
1235450252171198464,0
1224252059454566402,0
1247638643189198855,0
1244609757056364546,0
1244517498877349889,0
1232801091718451202,0
1244686907117838341,0
1244741663903358977,0
1233291503226773504,0
1237121086006923267,0
1233204708996767744,0
1245110815918903296,0
1233318238085361664,0
1233420885282836480,0
1244701647747592198,0
1244460008412192768,0
1233497004329914375,0
1244665411649454080,0
1244657022227881985,0
1247652083886690304,0
1226353816997490688,0
1232805706685931522,0
1244951538675531776,0
1247577654963736578,0
1245001908567322625,0
1233519141866418178,0
1225253859758444545,0
1237863898205655044,0
1244791832900521984,0
1244987271138496513,0
1244898866220105728,0
1233452633719017473,0
1237825981278236674,0
1244724939304972288,0
1244707935789502466,0
1247608737742938113,0
1247505538432319489,0
1233408806677352448,0
1233197534266478593,0
1240174963656667137,0
1245121108497641473,0
1227635715049213957,0
1247962415410688004,0
1232716402395578369,0
1245001444887052296,0
1233522781524025345,0
1232790541894606850,0
1244515948310093825,0
1244749688861007879,0
1244766111117312002,0
1226080127403970560,0
1244920383448526849,0
1233417527151222785,0
1245093566038200321,0
1224433998262194179,0
1247337228516446208,0
1227616979978199040,0
1233249469300432899,0
1237119316820017152,0
1247395463151489027,0
1244783971227009036,0
1247380899894685698,0
1237609707046494208,0
1224165705785851904,0
1237876517499056131,0
1236938279200722945,0
1227649106342010881,0
1237804973855059969,0
1237003558949699584,0
1244424993833775105,0
1244908497864658946,0
1233480807894994946,0
1245053745580269568,0
1233494581980909569,0
1247376162881327106,0
1225961957418627072,0
1233503806425640962,0
1244813003637178368,0
1233440978335404033,0
1247445472651902978,0
1237745674294198272,0
1233519884019097602,0
1232681142412861440,0
1244642479791579136,0
1225995227149864961,0
1247641700974989312,0
1233501145768898560,0
1243915869702496258,0
1233402468568051714,0
1233434247031087105,0
1233301976752021509,0
1247585911904153600,0
1235475545820770304,0
1247648303379918849,0
1247394368098414592,0
1244510479466270725,0
1244799903349571584,0
1247476456768274432,0
1232633148904701952,0
1244491482649812993,0
1244693478572990465,0
1237146603661725699,0
1245125889190486018,0
1233186061414805507,0
1244539580335841280,0
1244902022375190528,0
1233188371146534912,0
1247527696390737920,0
1237573858623774721,0
1245093300190806022,0
1233428512276611072,0
1244669876473479170,0
1237065490981367813,0
1237091432210608130,0
1244981102365888512,0
1232622140014440448,0
1233370048787513344,0
1245109073651159040,0
1237546471114727424,0
1244586728964456449,0
1247438311637032961,0
1245108145011208200,0
1247317623035043841,0
1244582945643548674,0
1224825001880236033,0
1237820136247025665,0
1233476354236088320,0
1235667100049395714,0
1224561049736830977,0
1232805054081642508,0
1247508448167763968,0
1244699752215859207,0
1236975887393755137,0
1226113620007718912,0
1233383578274336769,0
1236848134732402694,0
1233181376154873856,0
1233204081419784193,0
1225349739027132419,0
1232787614547271681,0
1237829958841614336,0
1247325715768344576,0
1237063573093978115,0
1227432256895143937,0
1237021838368288768,0
1247315307183648769,0
1235612541356781569,0
1226214076428144640,0
1247528334830874624,0
1247543398778748929,0
1225261674158010368,0
1237530344733020160,0
1244988958330646529,0
1224792135054086144,0
1237575671473291264,0
1244521502856433664,0
1237159263325192192,0
1245040401502928896,0
1233187608873717760,0
1233476828523790337,0
1235383349004427267,0
1233340530496561153,0
1244778754741653505,0
1233451023731056640,0
1244977023744905218,0
1245035315506450432,0
1244642680782626817,0
1233426927899332609,0
1244748225736826880,0
1235620227163045891,0
1240471097826574342,0
1240471974448697345,0
1250819405065273344,0
1243750537641820160,0
1252812907546423299,0
1241320223485108224,0
1231761884019249152,0
1243800029267099648,0
1242155933159096327,0
1242157839847743488,0
1244448846085795847,0
1229781012973899777,0
1240579748268519424,0
1258004288673968129,0
1231764742055718914,0
1246669017684869120,0
1233333102811979777,0
1240615559659749376,0
1243924044094660613,0
1241312266894671874,0
1233370362156593152,0
1240624563555311618,0
1233370364635467776,0
1240440804830674944,0
1240879372610961408,0
1239567202879025153,0
1223441684752732161,0
1241415055603912704,0
1228729764581724168,0
1228342289703018497,0
1242685133083291648,0
1240871046498013184,0
1240710024487452672,0
1239442282840870912,0
1233319082302361600,0
1239680996984999936,0
1244471336983883782,0
1233276928066564096,0
1242018453957074946,0
1243773696046559232,0
1244667582407458818,0
1243713048134721537,0
1233746502062727170,0
1240440134316650496,0
1244645830423969795,0
1240609255385960451,0
1240576709734338560,0
1244631028846563328,0
1240501485215113216,0
1227214694127210496,0
1242187876445683712,0
1244667840654909440,0
1243915778333827072,0
1225098037695066113,0
1241249186965749761,0
1233813587640160258,0
1239634173431816192,0
1231137647189426176,0
1244456496475205634,0
1230067889438281730,0
1241061598447284224,0
1233506271791329280,0
1228129897115201537,0
1244704251680559104,0
1252954375913443328,0
1227362126823473153,0
1240657744794959872,0
1233497297050329089,0
1233366530257190912,0
1252859613285740544,0
1239587199688921088,0
1226552620158005248,0
1244647871976214529,0
1233370363473678336,0
1240553063020138496,0
1233438467587133441,0
1233530564420022288,0
1240974678283476993,0
1233310817883389955,0
1227892839578603522,0
1230000805752659968,0
1241496553698680832,0
1239578983441862656,0
1224849208957534209,0
1258886151064059905,0
1226648648819396608,0
1244016688565231616,0
1233833044898914306,0
1230092259644698624,0
1227113176841347072,0
1244552702698364935,0
1250674434949681153,0
1227259896762118144,0
1239485973035200513,0
1244020943434829828,0
1232026271342845955,0
1227324716563783680,0
1239441761555992576,0
1252859026745946112,0
1240769435872321536,0
1228722574206521344,0
1233855056086282242,0
1233842701394575360,0
1252921533531652096,0
1228012769175359488,0
1244025088128610310,0
1240552952776937473,0
1243834789716606978,0
1233522167666573320,0
1258741650060447744,0
1243840905691500544,0
1242749811398303744,0
1242846056565682178,0
1241916398886162432,0
1226588653272649728,0
1239456649888186369,0
1233296791208185856,0
1242740281633636352,0
1242082977460486144,0
1226325896337993728,0
1239443534484299778,0
1225727190936903680,0
1228254218722562048,0
1240656514018422787,0
1240311095916716034,0
1240293516196163585,0
1233286224455987200,0
1233330250563674113,0
1233316815339737089,0
1252974107915808769,0
1233331243405729792,0
1226380569115799554,0
1244002689928679424,0
1240211832129892352,0
1240492345029611521,0
1233325347510222850,0
1242006819050045441,0
1241987255234748423,0
1231756936829267969,0
1242849441981308928,0
1250884351643971584,0
1240649694310735882,0
1244638636697473024,0
1225778916306096129,0
1253030546092908546,0
1242691100688764928,0
1239366466589167618,0
1244417676077756416,0
1252785824682217472,0
1233297001887993860,0
1233280567107559424,0
1231204078258049029,0
1233817500799754241,0
1225756592001470465,0
1233403187815690240,0
1258842550783229953,0
1257864249189294081,0
1242001014078574592,0
1233313816806645761,0
1240765835439996929,0
1242055877173051398,0
1233323008552468480,0
1243823972569042944,0
1244616791004979202,0
1242203110904381443,0
1233519858287026176,0
1233500547082223616,0
1241255518359912448,0
1223544440117243904,0
1240470945585741824,0
1244527311258628097,0
1233308058685779969,0
1241064276149915649,0
1242187750671101954,0
1231183461303668737,0
1243831858552602625,0
1228121569756667905,0
1233209842782941184,0
1240706705316446208,0
1240631487826927617,0
1239658715210493955,0
1233335458123386880,0
1241061341277847554,0
1231852776835047424,0
1240515358970138625,0
1233425140400168960,0
1244635371100499968,0
1233362346678067200,0
1258109346246012928,0
1250726734200217600,0
1250935547591360516,0
1243926361280000001,0
1244021552930107394,0
1233476893804027904,0
1242854245201661952,0
1233305447454724097,0
1242660235766046720,0
1254072571936436225,0
1233769899501215750,0
1239643314648952838,0
1239587278189559808,0
1241934497014108161,0
1233273548560642048,0
1250858161189216256,0
1244503286490771456,0
1258788447608803333,0
1228956931076820993,0
1228136313662119936,0
1242846399055540225,0
1233414222211690497,0
1242891544912412672,0
1227991787416903682,0
1244004180508934146,0
1225592944788271105,0
1243701393816313859,0
1232076952409739264,0
1228712174786203648,0
1250695556244086785,0
1240673678880378880,0
1240695800067325953,0
1233339296242860038,0
1231301774683697152,0
1242734341278633987,0
1225759167518035970,0
1242647248976195591,0
1233747492417634304,0
1242641004110450693,0
1250725830680084481,0
1242818693630959616,0
1241163274189766659,0
1250770929883414528,0
1233814925799120896,0
1226358110488612864,0
1242889646931091457,0
1226522291770724357,0
1231915382350471168,0
1233259238836899844,0
1240979582976737283,0
1242892450034790400,0
1233391000476954632,0
1228262055448371203,0
1242103868344983559,0
1263514461870018560,0
1242858647325216768,0
1242002132976513025,0
1253053664467603459,0
1231276626576625664,0
1258700518181998593,0
1225045226965827585,0
1226384507869126656,0
1244693345915613185,0
1240784462553780228,0
1241379344729157639,0
1233373812869279751,0
1230247273684033536,0
1241064889743015940,0
1242933478737485826,0
1241189604788776961,0
1243933354883461120,0
1242641864458715136,0
1227071713256472576,0
1227070446136250369,0
1228426692907192322,0
1227070777373032449,0
1234763099640672256,1
1249526416380739584,1
1237699953167929344,1
1239544446355562500,1
1247422174497050624,1
1242855052265631748,1
1242380896008896512,1
1256803168148688896,1
1238832184758239233,1
1239643843047415811,1
1239095236367749122,1
1243223111291437059,1
1240944932438884352,1
1241457867216916481,1
1225078584785690624,1
1238575370993045514,1
1240311850660777984,1
1243299315491065856,1
1240868606600253440,1
1240760580891426820,1
1238976924711444480,1
1241531296494444544,1
1233323453043834881,1
1239242147259441152,1
1247154592011280386,1
1241298653861511168,1
1238830882271551490,1
1242647040783310848,1
1253857740641853442,1
1239942060867825667,1
1239010448982196224,1
1241646698352566273,1
1221549682020667392,1
1240942186897657856,1
1253491666616332288,1
1250146779280084992,1
1253946309838614528,1
1257207865867153408,1
1240832175450324993,1
1241592840129409024,1
1248968606676914176,1
1244701381975564290,1
1237561668571258881,1
1254304756580798466,1
1245961731366686720,1
1239213983686627330,1
1219805444853514240,1
1241755544437706753,1
1251945973250699267,1
1238118082008305665,1
1238274540347650048,1
1238842471053959170,1
1256673575207161858,1
1253689346932109318,1
1240985060930617346,1
1238164690167095298,1
1241298924008136705,1
1245836853225422848,1
1243613814945468420,1
1247989043700400129,1
1234859164771454978,1
1247387248053682176,1
1238849037350113283,1
1250041271491518467,1
1232671527579082752,1
1240093367586959360,1
1238873534254002176,1
1240438040650113024,1
1239908713592430595,1
1243316178644340737,1
1244826735314698241,1
1243544415874035713,1
1238115017184014337,1
1248167065795670016,1
1255546152277196800,1
1242282569275543552,1
1250135062462398464,1
1238169371702439937,1
1237403997411127296,1
1242386853132673026,1
1232732660088307712,1
1249188400449687555,1
1248157704138489857,1
1239994873047990273,1
1260899325594472448,1
1238835605938659331,1
1253741007503536128,1
1238845585941319690,1
1244413757322866688,1
1224330331676971012,1
1238856047298658307,1
1238315618371276807,1
1238465635010650119,1
1250327970369003520,1
1241523172660449284,1
1241733855389900801,1
1239628898008281089,1
1244508821202100224,1
1238760855048564739,1
1242749348699660288,1
1262758662331748353,1
1239860966868652032,1
1262659145641025536,1
1253382462434091009,1
1239943437895512066,1
1238386024000167936,1
1248692639735709696,1
1249851162477633537,1
1238400415709802497,1
1235078378811731971,1
1253901218419806209,1
1238636960702332928,1
1247745180825825282,1
1239220144842215425,1
1242440586348683266,1
1238886023305867266,1
1238833646326276096,1
1247460662994800643,1
1243446899220324352,1
1254789947308953602,1
1244505960917258240,1
1239404120827547648,1
1239958658353713158,1
1254541637612691456,1
1243676835717791747,1
1237270044372942848,1
1238893570678915072,1
1249968437423677440,1
1238951527626289152,1
1237438260441382917,1
1245718332545916934,1
1251026084843474947,1
1239027059080527872,1
1251666013814263808,1
1222806565817933825,1
1233147549621440512,1
1242104729842442241,1
1239596231560777729,1
1241746476105154561,1
1245755406552641537,1
1241413454084190209,1
1244674398151294978,1
1249138940717785089,1
1225067639485206530,1
1233613340452278272,1
1234911304353230849,1
1240701041995202562,1
1249185720587235329,1
1256444092365619200,1
1238860512638767107,1
1239955729899032577,1
1240469035780841475,1
1245700960489541632,1
1238755432132476928,1
1242027258103173121,1
1241194308914442242,1
1248334048067497989,1
1238291364212887552,1
1240670122563551232,1
1256232181267038215,1
1239899048347230209,1
1248884775638745090,1
1259190034760163334,1
1240850532627070983,1
1238935821614493698,1
1241623373269979138,1
1250176470887960576,1
1241647069758025728,1
1238218709581221888,1
1241001401934733315,1
1248602164685164544,1
1238222034259361792,1
1241263239440125953,1
1240674557788381184,1
1233465960092389383,1
1249848749268119552,1
1238950642674253824,1
1241004945282756611,1
1244021054319853568,1
1240659112142286851,1
1250570847594692611,1
1237706160779730945,1
1239759906795917315,1
1242555581308813315,1
1240647779065761800,1
1243434690897276930,1
1242943137896714240,1
1241351468805795841,1
1254553389268074496,1
1246563591915884544,1
1238219479504556035,1
1243406840362237952,1
1245661545947783169,1
1244343660025532416,1
1242627397301571584,1
1251969091763466242,1
1249416170127724546,1
1239143973886652422,1
1254503511259254787,1
1237753133264224258,1
1238559969290719234,1
1247619754728316935,1
1238668002368737280,1
1242492994558836737,1
1237235463825641472,1
1244219880200491008,1
1254920866045050882,1
1243788995957600258,1
1238586446463803397,1
1238816338744938498,1
1253690211843923969,1
1237481675380097025,1
1241089927003037696,1
1250440432225402882,1
1242172812623839234,1
1231496572392878082,1
1254990305641689088,1
1240945253445537792,1
1249391193068310532,1
1222200355896938496,1
1237912563242995712,1
1246207416900956161,1
1242109458915799040,1
1240606949198237696,1
1239540362542223360,1
1238721995501490177,1
1247176417735069697,1
1241453351541379072,1
1242912430512123907,1
1238432799415246848,1
1241632738140205056,1
1239884962045673472,1
1233292118438957057,1
1237983457600573440,1
1242023544814518273,1
1243980409488257025,1
1239848901714350080,1
1240807437747322882,1
1240965188477689856,1
1252325824780533763,1
1251442137293451264,1
1237052100573454336,1
1255761734427725834,1
1254338216783568898,1
1238057717178212352,1
1236875354553241605,1
1238013093449551872,1
1239095276490481665,1
1239171027042570240,1
1244774419647602691,1
1239473071859400705,1
1258218285709041666,1
1223615117918724097,1
1242376392702152705,1
1242905518613635072,1
1241072262553403393,1
1241392588839628803,1
1236448160911933442,1
1239979299572236289,1
1239883569989922817,1
1254429827802824706,1
1240326797151125506,1
1241358120322052098,1
1224507115798257666,1
1249155481253355521,1
1238587439356293122,1
1239306662973976579,1
1240243212473622529,1
1242449199146229760,1
1224802947785060352,1
1225414152300060673,1
1235585490470023169,1
1245063361848578048,1
1244996609965989895,1
1244943780194779136,1
1244843157965037568,1
1244943019759087618,1
1245019411511009281,1
1244926839325368321,1
1227459145214910468,1
1244992611460345862,1
1227633018652721153,1
1235560711931056129,1
1244824977456517123,1
1224686687051223040,1
1243442202858139651,1
1224289184745168897,1
1244520546429214720,1
1244576865668530176,1
1224305703382405120,1
1237068716652875777,1
1237011405813006336,1
1244428772838969346,1
1224318187199660032,1
1244552942688120832,1
1232591264094265346,1
1247599062741848064,1
1241298944413614082,1
1245009368560668677,1
1232589264661155840,1
1244620678042718209,1
1237545141100900354,1
1227604289566187524,1
1235374504618192896,1
1245030469814583298,1
1244938650070257666,1
1237692100017360896,1
1236994279534407680,1
1237735140094349313,1
1237110920838553601,1
1248276987992563712,1
1224674048262778880,1
1244930340831080449,1
1233454007018049537,1
1233432184087666688,1
1237034028626325505,1
1244588357419704322,1
1247600925444730881,1
1232595257528811521,1
1247558052154413058,1
1237083815815696384,1
1235444934947332097,1
1236969636228485124,1
1247634226276679681,1
1233436792835182592,1
1245056599820873729,1
1225288585252786176,1
1237119127149559808,1
1237730181088980992,1
1237037388565749760,1
1236986064620769280,1
1233311804958396416,1
1226006962489327616,1
1244926474207006720,1
1247522204054519813,1
1237003219496206336,1
1236996224739393543,1
1237141116731916294,1
1237142795879501824,1
1237072888936550401,1
1233311476657655809,1
1233304923380514816,1
1245046347725709312,1
1225453908253970435,1
1247492626238132228,1
1233222615663349760,1
1244562807103934465,1
1233461434308317184,1
1224595301350170625,1
1233436108278685697,1
1232740570126278656,1
1233314576659341312,1
1224666481427992577,1
1244677660183150592,1
1233223695642001408,1
1224626371063738369,1
1244692403874926592,1
1236935100081876993,1
1244507846869319681,1
1225266295559471105,1
1233256301565796353,1
1244512352093036544,1
1233323609789272065,1
1244616420295454721,1
1247529322044256261,1
1247828840874938369,1
1233301835424903168,1
1232815664810819584,1
1245030573267173376,1
1226049101592133638,1
1233343766100086784,1
1225269658095247362,1
1233453222062247936,1
1224620506302701568,1
1247475087994830850,1
1227741696210931714,1
1235586672068182016,1
1226259375188299784,1
1239790631951745024,1
1247672624706191360,1
1253937340940197888,1
1259155602393239552,1
1237828324849790976,1
1245057538359463941,1
1224337744161361922,1
1235564232726343680,1
1226112674486005760,1
1224383030766161928,1
1247538919773630464,1
1235504564859781120,1
1227606183713943552,1
1226172307904892928,1
1244997038070288389,1
1250845729523990530,1
1241421116633231363,1
1247582363430850564,1
1247498374162649095,1
1247338308209979397,1
1247588753482407941,1
1233344704617558016,1
1244744093743235072,1
1244893340375662592,1
1237015281526018048,1
1233292793516195840,1
1244918670310215680,1
1224699265395646464,1
1224636237236994048,1
1236972093742313472,1
1224629188885245957,1
1227400243894870016,1
1249225064186122240,1
1224222110719062017,1
1227664588751151111,1
1244621426533060609,1
1247460916402089988,1
1227591191996162051,1
1244706033383194625,1
1247494361820135424,1
1244615232837881856,1
1235589787609948161,1
1236908376501751808,1
1240208724217782272,1
1244902850087567361,1
1237809822235529221,1
1233492334958010375,1
1227491132210204672,1
1227723341114609669,1
1224608721000595456,1
1233524542091538432,1
1237626924589109248,1
1235585862080983042,1
1247444791060623360,1
1244620134981013507,1
1233436859692396545,1
1233311344386039808,1
1245099715433304064,1
1233312611640496132,1
1244701312912105479,1
1233460089379528709,1
1244915571734523905,1
1237002556070670336,1
1233493247189757964,1
1235674282899861504,1
1235491934640062464,1
1244556984352899072,1
1258756880807211009,1
1237011359575007235,1
1247465762786365440,1
1233300701356417025,1
1244934973251035136,1
1233480521671467008,1
1235635500553248768,1
1237816396949716994,1
1237652825758457856,1
1244608295001903104,1
1227428639047700480,1
1233317624806879232,1
1233377784988344321,1
1237705039860264961,1
1236909834550652928,1
1253903374606622721,1
1249287458447069186,1
1224718209263079429,1
1245085072128122881,1
1244642386069897216,1
1251373450368860160,1
1233255434447970305,1
1237850477523423233,1
1237818174575382528,1
1244690539137695749,1
1261590768428494849,1
1247647181030322176,1
1225988926499766272,1
1244582392490319872,1
1244850092659654659,1
1244831666507579394,1
1233522827090939905,1
1233443518217060354,1
1257810152998256640,1
1237820697206022146,1
1244897385270120448,1
1244624593123344384,1
1237550415484346369,1
1237091204711546885,1
1233362235885596675,1
1233368408919625728,1
1244629841049051138,1
1235591466178637826,1
1247555692602499078,1
1233514143505899525,1
1259129324315250694,1
1224648909093343234,1
1225996602814402561,1
1233296192530010113,1
1247493720016027650,1
1225501029661388801,1
1232786808817299456,1
1235484430602395648,1
1244452198798381056,1
1224431499199430657,1
1244567679119302658,1
1244433761137119233,1
1244901982600605696,1
1240194842996637699,1
1232676991008157703,1
1244864886326386690,1
1235922253973504000,1
1247600387013697538,1
1233235020136972289,1
1233329194857357312,1
1233513784574128130,1
1240101608886874118,1
1244924658819964928,1
1240065548400164869,1
1244707390274113536,1
1244936280166871041,1
1233331060064346112,1
1237083014494027776,1
1224756232189177857,1
1240110929192206336,1
1227581836420882432,1
1226048305920012288,1
1225372094512320512,1
1244620758044643328,1
1233481686723239936,1
1244911705173266432,1
1245074338597855232,1
1225321718585208833,1
1224844120235003906,1
1244627523817943040,1
1225468497444188161,1
1247445420013285376,1
1237099427862585344,1
1244684115099693056,1
1245011523585662977,1
1244705423560773632,1
1239525421227499521,1
1242215546894024711,1
1240423714530918410,1
1224958375013650433,1
1240624224659701761,1
1244542379253784582,1
1240626825732280323,1
1249696289119485954,1
1261302171221573635,1
1253590337181884416,1
1242692095942340608,1
1240885624560857092,1
1233379700971573248,1
1259095590123831299,1
1225864957172031488,1
1241720737401933825,1
1239492575263776768,1
1260978777498308608,1
1249775891988832256,1
1224303487024009218,1
1233485180809175040,1
1233305470787629056,1
1224317519487479808,1
1240695768475783169,1
1244649561965989889,1
1241289961883742208,1
1223489676540952578,1
1233290212350013440,1
1246458815622643712,1
1233284823059488768,1
1233347371846840320,1
1239600681142620162,1
1233347520224538634,1
1224292594609524737,1
1233271926925221888,1
1224338314301300737,1
1241460974319796227,1
1239004249725513728,1
1240196765854445568,1
1249123638072279040,1
1243922922315620358,1
1225378657608196096,1
1224346838595252226,1
1261232122796355584,1
1243869415084523520,1
1233306075744624640,1
1239204695194963976,1
1252904633825034246,1
1224296996736925696,1
1240926927608778752,1
1233330226001858560,1
1224335924718456832,1
1224314596187570176,1
1244205694116491264,1
1224293709262532609,1
1244906375081271296,1
